Timestamp,Camera ID,Error,Anomaly Threshold,Object Prediction
2024-11-27 00:38:11,0,0.007113,0.007077,1.0
2024-11-27 00:38:12,0,0.007791,0.007077,1.0
2024-11-27 00:38:13,0,0.007667,0.007077,1.0
2024-11-27 00:38:21,2,0.005633,0.005581,0.99971485
2024-11-27 00:38:28,0,0.007221,0.007077,0.99999994
2024-11-27 00:38:33,2,0.00559,0.005581,0.9999985
2024-11-27 00:39:40,1,0.00608,0.005961,0.99999493
2024-11-27 00:39:40,0,0.007982,0.007077,0.99999887
2024-11-27 00:39:41,1,0.006289,0.005961,0.99999964
2024-11-27 00:39:41,0,0.008258,0.007077,1.0
2024-11-27 00:39:42,1,0.006576,0.005961,0.99999976
2024-11-27 00:39:42,0,0.008389,0.007077,1.0
2024-11-27 00:39:43,1,0.006346,0.005961,0.99999905
2024-11-27 00:39:43,0,0.007787,0.007077,1.0
2024-11-27 00:39:44,0,0.008347,0.007077,1.0
2024-11-27 00:39:45,1,0.006727,0.005961,0.99999976
2024-11-27 00:39:46,0,0.008113,0.007077,0.99999994
2024-11-27 00:39:46,1,0.006899,0.005961,0.99999994
2024-11-27 00:39:47,0,0.007533,0.007077,0.9999996
2024-11-27 00:39:47,1,0.006718,0.005961,0.9999998
2024-11-27 00:39:48,0,0.007595,0.007077,0.9999983
2024-11-27 00:39:48,1,0.006895,0.005961,1.0
2024-11-27 00:39:49,0,0.007382,0.007077,0.9999625
2024-11-27 00:39:50,1,0.007171,0.005961,1.0
2024-11-27 00:39:51,1,0.006409,0.005961,0.99999994
2024-11-27 00:39:52,1,0.006246,0.005961,0.99999994
2024-11-27 00:39:53,1,0.006212,0.005961,0.9999999
2024-11-27 00:39:54,1,0.006205,0.005961,0.9999999
2024-11-27 00:39:56,1,0.006215,0.005961,0.9999999
2024-11-27 00:39:57,1,0.006216,0.005961,0.9999999
2024-11-27 00:39:58,1,0.006213,0.005961,0.9999999
2024-11-27 00:40:00,1,0.006201,0.005961,0.9999999
